combined_station;total_chla_5_0;total_chla_8_35;total_chla_13_92;total_chla_23_23;total_chla_38_75;total_chla_64_63;total_chla_107_81;total_chla_179_85;total_chla_300_0;DVchla_5_0;DVchla_8_35;DVchla_13_92;DVchla_23_23;DVchla_38_75;DVchla_64_63;DVchla_107_81;DVchla_179_85;DVchla_300_0;X19hex_5_0;X19hex_8_35;X19hex_13_92;X19hex_23_23;X19hex_38_75;X19hex_64_63;X19hex_107_81;X19hex_179_85;X19hex_300_0;fucox_5_0;fucox_8_35;fucox_13_92;fucox_23_23;fucox_38_75;fucox_64_63;fucox_107_81;fucox_179_85;fucox_300_0;perid_5_0;perid_8_35;perid_13_92;perid_23_23;perid_38_75;perid_64_63;perid_107_81;perid_179_85;perid_300_0;zeax_5_0;zeax_8_35;zeax_13_92;zeax_23_23;zeax_38_75;zeax_64_63;zeax_107_81;zeax_179_85;zeax_300_0;long_sat;lat_sat;chla_sat;sst;RRS490;RRS555;RRS443;RRS412;KD490;KDPAR;PAR;ZEU;ZHL;sin_day;cos_day;sin_long;cos_long;day;month;year
combined_station_4362;;;0.247932;;0.1973855;0.256941;0.242293;0.1911781;0.1683058;;;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.06524253;;0.04008998;0.06508127;0.05505818;0.04769283;0.04137605;;;0.014031820000000002;;0.006259164;0.014248395;0.012063356999999995;0.01292172;0.009510871;;;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.016219736000000002;;0.005963614;0.011242091499999999;0.019049596499999998;0.018819224;0.01675659;-18.68732817;43.99999853;;11.21;;;;;;;13.1325318;;;0.6354323008901774;0.7721565844991642;0.32040349283753944;-0.9472811630015161;9;2;2001
combined_station_4363;0.24350058;;;;;0.21560991666666665;0.218284865;0.19903096000000006;0.061618130000000014;0.005613328000000001;;;;;0.005095549666666668;0.0029077145;0.0;0.0;0.06002985;;;;;0.054211053333333335;0.049759095;0.049729300000000004;0.01593143;0.01355355;;;;;0.011625099666666666;0.010551536499999998;0.01152651;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.019762747;;;;;0.016679722999999997;0.0142162015;0.019345031;0.006178425;-18.68732817;44.49999854;0.255483478;26.37;;;;;;;16.14375655;;;0.6220467484408675;0.7829801036770629;0.32040349283753944;-0.9472811630015161;8;2;2001
combined_station_4366;0.56582565;;;0.62414352;0.6381436300000001;0.3971307133333333;0.09151156;0.08385894999999999;0.03809343;0.021004404;;;0.023080598;0.023209924;0.01782522766666667;0.0056983455;0.004628625999999999;0.0;0.16100414;;;0.19800084;0.20506894;0.1273568833333333;0.025727835;0.02885997;0.01128428;0.02767794;;;0.03332629;0.0335667;0.022238916666666664;0.0049659435;0.0061361210000000005;0.0;0.015400485;;;0.011925761000000002;0.012697714999999998;0.0029304926666666666;0.0;0.0;0.0;0.064505809;;;0.07901509;0.07609564099999999;0.046926441666666666;0.013665214499999998;0.012993442;0.0051444540000000006;-18.6456615;40.49999842;0.533564419;14.08;0.0037129140000000003;0.00220491;0.003412612;0.0037512759999999996;0.076478355;0.117503166;22.42725372;41.96361923;17.03007507;0.7354170229639855;0.6776147890466889;0.3197145258189741;-0.947513916510121;17;2;2001
combined_station_4367;;0.8611461699999998;;0.94191056;0.8563891;0.28497690333333336;0.037809109999999986;0.01038765;;;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;0.13306660533333334;0.015061893000000003;0.004441254;;;0.06112596;;0.06632663999999999;0.07807428;0.02877770666666667;0.0020548295;0.0;;;0.009831489999999998;;0.01183101;0.01327519;0.00356982;0.0;0.0;;;0.021116557999999997;;0.020907356;0.017567716;0.0065276423333333325;0.0;0.0;;-18.6456615;40.99999843;;10.875;;;;;;;36.04272842;;;0.9932568492674143;-0.11593459959550041;0.3197145258189741;-0.947513916510121;8;4;2001
combined_station_4368;0.32471682;;;0.41676813;0.32042675000000004;0.38641607666666666;0.12896435;;;0.0;;;0.0;0.0;0.0;0.0;;;0.15315039;;;0.2330470600000001;0.13794273;0.20545424;0.06139235;;;0.01111477;;;0.01744671;0.01189193;0.022912656666666663;0.010755848500000002;;;0.0;;;0.0;0.0;0.0;0.0;;;0.0048340100000000006;;;0.006849291;0.005663451;0.009041009666666664;0.006302192;;;-18.6456615;41.49999845;0.36300733700000004;13.73;0.002772694;0.0013231920000000002;0.0028579829999999997;0.00287204;0.061857976;0.101002932;36.78159523;50.49260712;19.80140495;0.9966589017541702;-0.08167639533042241;0.3197145258189741;-0.947513916510121;6;4;2001
combined_station_4370;;0.69210909;;0.75445535;0.60162028;0.4090142733333333;0.205870545;0.04602238;;;0.013816736;;0.015522407999999996;0.018797448;0.012458824666666668;0.006485755500000001;0.0;;;0.19018194;;0.22038078;0.15547333;0.10593991666666663;0.05374242;0.01279143;;;0.03883935;;0.04399137;0.03814232;0.029382646666666668;0.01526334;0.00432753;;;0.01424691;;0.01040052;0.01447861;0.0073381600000000016;0.0;0.0;;;;;;0.07476941399999999;0.04602998466666667;0.0212358175;0.006310773;;-18.6456615;42.49999848;0.37567216200000003;9.35;0.0037502359999999997;0.001996633;0.003746283;0.003685339;0.06853432200000001;0.108742096;23.97355461;46.11683655;18.39294624;0.7354170229639855;0.6776147890466889;0.3197145258189741;-0.947513916510121;17;2;2001
combined_station_4371;0.4923692;;;0.6235061;0.6258796;0.5142738000000001;0.30722104999999994;;;0.0;;;0.0;0.0;0.0;0.0;;;0.16792372;;;0.23703715;0.22645660000000006;0.18757868666666666;0.113041725;;;0.06003021;;;0.08619357;0.08674068;0.07478561333333332;0.050035515;;;0.008978238000000001;;;0.009878577;0.010360686;0.011399264333333334;0.005348517;;;0.04219678;;;0.04913216;0.04787637;0.03658690666666667;0.022367355;;;-18.6456615;43.49999851;;22.41;;;;;;;27.595384600000006;;;0.9995462806873573;-0.030120304846908114;0.3197145258189741;-0.947513916510121;3;4;2001
combined_station_4372;0.5049330700000001;;;0.54216129;0.525085;0.483088895;0.243285755;;;0.0;;;0.0;0.0;0.0;0.0;;;0.158251851;;;0.17944324899999994;0.16263702600000002;0.143515277;0.0774216635;;;0.07309249999999999;;;0.07787641;0.07392804;0.065310675;0.033011035;;;0.01971899;;;0.02154273;0.02028877;0.018870575;0.01027975;;;0.058914232999999996;;;0.062212281;0.0595664315;0.054383319000000006;0.0263164785;;;-18.6456615;43.99999853;0.365559876;14.09;0.004229058;0.002254386;0.0047099870000000005;0.004891955999999999;0.063334621;0.102748707;29.04501406;49.44353485;19.4654274;0.9984354211555643;0.05591699010060326;0.3197145258189741;-0.947513916510121;29;3;2001
combined_station_4373;0.56836197;;;0.67903687;0.5920826100000001;0.65192153;0.57661692;0.08560861;;0.0;;;0.0;0.0;0.0;0.0;0.0;;0.17059077;;;0.19702204;0.166306955;0.21635039;0.185391265;0.02856359;;0.05762217;;;0.07191782;0.058391045;0.08374378;0.07055696500000001;0.009342511;;0.015315970000000003;;;0.02136413;0.020321965;0.01957496;0.017648395;0.0;;0.05394108000000001;;;0.05848674;0.054533175;0.06479626000000001;0.059760625;0.01181095;;-18.6456615;44.49999854;;;;;;;;;22.28553645;;;0.9973249731081555;0.07309512989807755;0.3197145258189741;-0.947513916510121;28;3;2001
combined_station_4375;;;0.55483407;0.60100629;0.54493952;0.5432758450000001;0.193891775;0.05061197;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.18138732;0.18642553;0.17736789000000006;0.16695981;0.054767345;0.01106302;;;;0.03473572;0.036516740000000006;0.035285015;0.03448124;0.013712224999999998;0.00437903;;;;0.01273129;0.01429846;0.013163935000000002;0.01172905;0.0;0.0;;;;0.068242597;0.071202878;0.068146714;0.06536050000000003;0.022652308000000003;0.006096845;;-18.60399484;41.08333177;0.262579232;;;;;;;;32.9913044;;;0.9070138128026359;0.4211008707960896;0.31902538988487505;-0.9477461688705492;7;3;2001
combined_station_438;;0.128;;0.135;0.13699999999999998;0.162;0.3156666666666667;0.1376666666666667;0.006999999999999999;;;;;;;;;;;0.023;;0.023;0.024;0.031;0.08600000000000001;0.04466666666666667;0.004;;0.006999999999999999;;0.004;0.004;0.004;0.009333333333333334;0.006000000000000001;0.0;;0.0;;0.0;0.0;0.0;0.003666666666666667;0.0006666666666666666;0.0;;0.077;;0.077;0.08;0.081;0.08166666666666668;0.013000000000000005;0.0;-140.0206654;8.999997407999999;;;;;;;;;;;;0.9721181966290613;-0.23449138957040963;0.6425112715310761;0.7662762334533937;14;4;1992
combined_station_439;0.117;;0.114;;0.12;0.154;0.2803333333333333;0.058200000000000016;;;;;;;;;;;0.017;;0.017;;0.0195;0.029;0.07600000000000001;0.029;;0.005;;0.0;;0.0;0.0;0.009333333333333334;0.0012;;0.0;;0.0;;0.002;0.004333333333333334;0.00933333333333333;0.0;;0.067;;0.067;;0.07050000000000001;0.07400000000000001;0.056;0.002;;-140.0206654;11.999997500000001;;;;;;;;;;;;0.5808002734538008;0.8140460935082179;0.6425112715310761;0.7662762334533937;5;2;1992
combined_station_4391;;0.32389;0.27661;0.29909;;0.45424;0.14649;;0.0;;0.09899;0.08161;0.08549;;0.11494000000000001;0.019690000000000003;;0.0;;0.11272;0.11089;0.1226;;0.19078;0.04779;;0.0;;0.01128;0.01133;0.01236;;0.014525;0.019;;0.0;;0.00813;0.00674;0.01406;;0.011909999999999999;0.00144;;0.0;;0.06612;0.06473000000000001;0.06302999999999999;;0.05929;0.00561;;0.0;-18.47899483;47.1666653;;10.69;;;;;;;19.68303299;;;-0.9796136916454901;-0.20089055513063528;0.31695697074572166;-0.9484399183373166;19;9;1997
combined_station_4399;0.05210899000000002;;;0.05089958;0.07490116000000001;0.10040375333333333;0.16417703;0.10383958;;0.01916614;;;0.01813923;0.0276261;0.03720038333333333;0.072186945;0.04413758;;0.007006357;;;0.006804096999999999;0.012205064;0.018313863;0.035354122;0.020051829;;0.0;;;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;0.045414176;;;0.04040292;0.052029331;0.04308166766666666;0.022702561500000003;0.006732951;;-18.3956615;38.99999837;0.09923653699999999;18.91333333;0.0062050890000000004;0.0018391470000000002;0.00875358;0.010264663;0.037442442;0.06690618;42.95216624;81.27215576;29.89456749;-0.888057322629493;-0.4597327394521046;0.31557718609778224;-0.9488999102195161;3;9;2001
combined_station_440;;;0.067;0.073;0.081;0.136;0.29775;0.1142;;;;;;;;;;;;;0.011;0.011;0.016;0.029333333333333333;0.08524999999999999;0.0322;;;;0.005;0.003;0.003;0.002;0.00875;0.0056;;;;0.0;0.003;0.004;0.006666666666666667;0.00675;0.0016;;;;0.063;0.064;0.07200000000000001;0.07266666666666667;0.061;0.0084;;-140.0206654;11.999997500000001;;;;;;;;;;;;-0.6420547132365636;-0.7666588193001592;0.6425112715310761;0.7662762334533937;10;8;1992
combined_station_4400;0.08762132;;;0.1076211;0.1097725;0.16152383;0.15229971500000006;;;0.04069515;;;0.04684083;0.04503658;0.058645786666666665;0.05406808;;;0.01000356;;;0.01556585;0.02033133;0.04054993666666667;0.038347695;;;0.0;;;0.0031781669999999995;0.0;0.004204816000000001;0.0037521275;;;0.0;;;0.0;0.0;0.0;0.0;;;0.054438196;;;0.056567245999999995;0.050957563;0.042533918;0.0153361325;;;-18.3956615;39.29166504;0.129769221;10.65;;;;;;;45.63840357;;;-0.8958392907349089;-0.4443781781046134;0.31557718609778224;-0.9488999102195161;4;9;2001
combined_station_4401;0.05672419;;;0.06379625;0.09145003;0.24423222;0.218914245;;;0.02293125;;;0.02564723;0.037836890000000005;0.06374164666666668;0.053027765;;;0.005729856;;;0.007361286;0.015036676000000002;0.08953996166666668;0.057303060999999995;;;0.0;;;0.0;0.0;0.0069362173333333355;0.0084492735;;;0.0;;;0.0;0.0;0.0014800023333333332;0.0;;;0.03545937;;;0.04200818;0.03880686;0.05573267333333334;0.020727735;;;-18.3956615;39.9999984;0.148273304;11.89333333;0.0032760009999999997;0.0010180010000000001;0.004004001;0.005532001;0.041890651;0.07422770599999999;39.82414182;72.65608215;26.9441185;-0.8958392907349089;-0.4443781781046134;0.31557718609778224;-0.9488999102195161;4;9;2001
combined_station_4402;;;0.091874;0.09431365;0.09950184;0.11572638000000003;0.24389215;0.019738420000000003;;;;0.04041245;0.04068617000000002;0.04478864;0.05245264;0.098323065;0.0;;;;0.0077546859999999985;0.011804438;0.013882509;0.020231387666666663;0.064256935;0.007617424;;;;0.003536132;0.003710583;0.00260098;0.0019132903333333327;0.0076191615;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.05299440999999999;0.05135989;0.04867065;0.035169573333333336;0.030906725000000006;0.0;;-18.3956615;40.29166508;;8.61;;;;;;;34.31376076;;;-0.9033558023246842;-0.4288919379124841;0.31557718609778224;-0.9488999102195161;5;9;2001
combined_station_4403;0.09482585;;;0.11728508;0.13911002;0.17669365999999995;0.138209625;;;0.0363256;;;0.04468207;0.05695343000000001;0.07396114000000001;0.048245;;;0.0130192;;;0.02221919;0.03219183;0.04837149;0.03863737;;;0.006388708000000001;;;0.007192294;0.0049099650000000005;0.0050926263333333326;0.005172910499999999;;;0.0;;;0.0;0.0;0.0;0.0;;;0.06039878;;;0.05593875;0.04952191;0.04401818666666666;0.01442036;;;-18.3956615;40.99999843;;7.433333332999999;;;;;;;23.04486752;;;-0.9033558023246842;-0.4288919379124841;0.31557718609778224;-0.9488999102195161;5;9;2001
combined_station_4404;;0.12898566;;0.12549761;0.13178489999999998;0.25052722;0.31445262;0.016818370000000003;;;0.03835063;;0.04043649;0.04240145;0.06907947666666668;0.091607655;0.0;;;0.03413897;;0.06615903299999999;0.029643657;0.07946903333333334;0.08889226050000001;0.007354293;;;0.01762137;;0.01733248;0.01182795;0.007489473333333334;0.012202496;0.0;;;0.005225358;;0.013797456;0.003732465;0.004297484999999999;0.004963551;0.0;;;0.06389059999999999;;0.05150134;0.05973677;0.05991026666666665;0.030505255;0.0;;-18.3956615;41.29166511;;16.49333333;;;;;;;22.31293011;;;-0.9033558023246842;-0.4288919379124841;0.31557718609778224;-0.9488999102195161;5;9;2001
combined_station_4405;0.09410759;;;0.0966084;0.12638904;0.26787575333333336;0.168540345;;;0.04286216;;;0.04351021;0.052880680000000006;0.08270625;0.051274865;;;0.01124201;;;0.01240485;0.02821733;0.10390855333333332;0.04335585;;;0.00417507;;;0.003680246;0.003464838;0.008034333999999999;0.0055617290000000005;;;0.0;;;0.0;0.0;0.0;0.0;;;0.051866421;;;0.051026717;0.046822126000000006;0.056473561666666665;0.011970895;;;-18.3956615;41.99999846;;12.83;;;;;;;26.52363777;;;-0.9106046300942162;-0.41327860778290443;0.31557718609778224;-0.9488999102195161;6;9;2001
combined_station_4406;;0.12713297;;0.13877931000000002;0.18153986;0.3285426366666667;0.09765225000000002;;;;0.05793394;;0.062251540000000015;0.07511493;0.09971033;0.019908075;;;;0.01655843;;0.02106258;0.04150526;0.10186637333333333;0.028262295;;;;0.006725673000000001;;0.006444177;0.006002677;0.010345429333333336;0.003691445;;;;0.0;;0.0;0.0;0.0022457643333333326;0.0;;;;0.056385230000000015;;0.05680978;0.06221841;0.07169031333333332;0.005982665;;;-18.3956615;42.29166514;;10.64;;;;;;;26.86368752;;;-0.9106046300942162;-0.41327860778290443;0.31557718609778224;-0.9488999102195161;6;9;2001
combined_station_4407;;;0.11956822;0.35990208;0.51936229;0.4959735433333333;0.10508750000000004;;;;;0.03063839;0.09159231;0.12186352;0.10398508;0.007835064999999999;;;;;0.03072272;0.11843923;0.19105722;0.15549925;0.036553785;;;;;0.0033342699999999994;0.01251597;0.02090257;0.019918599999999998;0.008454136999999999;;;;;0.0;0.01104383;0.01464241;0.010038733333333334;0.0;;;;;0.044914847;0.07823924;;0.034791470000000005;0.006771479;;;-18.3956615;42.58333182;;11.68;;;;;;;24.04855728;;;-0.9106046300942162;-0.41327860778290443;0.31557718609778224;-0.9488999102195161;6;9;2001
combined_station_4408;;0.11004477;;0.15684404;0.42635615;0.5167223733333334;0.05840635;;;;0.03066752;;0.04704455;0.09852211;0.06678269;0.0;;;;0.033144619;;0.043985138;0.184281214;0.17713324133333333;0.019190329;;;;0.003365663;;0.0038505370000000002;0.01949026;0.02419075333333333;0.0038600114999999993;;;;0.0;;0.004321503;0.013917003999999998;0.005032305666666667;0.0;;;;0.042717938;;0.045521608;0.085185046;0.0555256635;0.001368181;;;-18.3956615;43.29166517;;10.43333333;;;;;;;23.07970333;;;-0.9106046300942162;-0.41327860778290443;0.31557718609778224;-0.9488999102195161;6;9;2001
combined_station_4409;;0.12899661;;0.32340106;0.47062738;0.2909703233333333;0.02269645;;;;0.04451158;;0.08743330999999999;0.11631735;0.07035004666666668;0.0;;;;0.028608906;;0.114711573;0.171744447;0.08751248733333332;0.009097382;;;;0.0024651910000000003;;0.0112498;0.015194799999999998;0.01086375866666667;0.0;;;;0.0;;0.008642461;0.012966182;0.0034333446666666664;0.0;;;;0.046427557;;0.06497644799999999;0.074516678;0.030165699333333323;0.0010258555;;;-18.3956615;43.99999853;0.17596595;15.88333333;0.0060320009999999995;0.002296001;0.007904000999999999;0.008968001;0.045298807;0.079379641;34.95918846;67.34819031;25.19537926;-0.9307239310379793;-0.3657225234972692;0.31557718609778224;-0.9488999102195161;9;9;2001
combined_station_441;0.165;;0.173;;0.16749999999999998;0.17433333333333334;0.22225;0.1878;;;;;;;;;;;0.048;;0.044;;0.0445;0.04866666666666666;0.06175;0.0506;;0.006;;0.005;;0.005;0.006333333333333333;0.00575;0.0032;;0.008;;0.005;;0.004;0.004333333333333334;0.00825;0.0012;;0.054000000000000006;;0.07200000000000001;;0.069;0.07133333333333335;0.062;0.0272;;-139.9789987;-5.041669708;;;;;;;;;;;;0.8996308696522433;0.43665123195606403;0.6430683538337846;0.7658087831159333;5;3;1992
combined_station_4412;;;1.211;1.557;1.3295;0.2823333333333333;0.022;;;;;0.0;0.0;0.0;0.0;0.0;;;;;0.237;0.267;0.2345;0.051333333333333335;0.003;;;;;0.35;0.5660000000000001;0.6255;0.10200000000000002;0.008;;;;;;;0.0235;0.016;0.002;;;;;0.037000000000000005;0.047;0.0345;0.007666666666666665;0.0;;;-18.35399483;20.333331100000002;;;;;;;;;;;;0.42500033996955416;-0.9051931898913974;0.3148870431692261;-0.9491291535108075;5;6;1992
combined_station_4415;2.679;;2.2226666666666666;2.056;1.8785;2.0696000000000003;0.716875;0.269;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.07200000000000001;;0.12233333333333335;0.08966666666666667;0.077;0.0862;0.055625;0.059;;;;;0.6629999999999999;0.5760000000000001;0.631;0.3367142857142857;0.274;;;;0.033;;;;0.027000000000000003;0.02;;0.02;;0.02266666666666667;0.02066666666666667;0.019500000000000003;0.0478;0.03675;0.023;;-18.35399483;20.333331100000002;;;;;;;;;;;;0.2802306751992163;-0.9599326896597445;0.3148870431692261;-0.9491291535108075;14;6;1992
combined_station_4416;;;1.619;1.471;1.241;0.2105;0.03;0.006;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.23;0.223;0.208;0.038749999999999986;0.006500000000000001;0.002;;;;0.619;0.623;0.512;0.07525;0.0105;0.003;;;;;;;0.015500000000000003;0.002;0.0;;;;0.026;0.027000000000000003;0.025;0.0065;0.001;0.0;;-18.35399483;20.37499777;;;;;;;;;;;;0.40935595881562176;-0.9123747579707272;0.3148870431692261;-0.9491291535108075;6;6;1992
combined_station_442;0.174;;0.184;0.187;0.213;0.2743333333333333;0.26825;0.0366;;;;;;;;;;;0.062;;0.067;0.073;0.073;0.09800000000000003;0.10025;0.018000000000000002;;0.013;;0.014;0.016;0.016;0.025333333333333333;0.01375;0.0014;;0.001;;0.012;0.0;0.0;0.0;0.00275;0.0;;0.064;;0.068;0.07;0.07;0.06266666666666666;0.031000000000000007;0.001;;-139.9789987;-1.083336248;;;;;;;;;;;;-0.8800122039735356;-0.4749510720670502;0.6430683538337846;0.7658087831159333;1;9;1992
combined_station_4420;0.14332;0.2507;0.1396;;0.42883;0.11644000000000003;;;;0.03232;0.0367;0.0056;;0.017830000000000002;0.01144;;;;0.01874;0.01944;0.04028;;0.09831000000000001;0.033;;;;0.0063100000000000005;0.02434;0.046770000000000006;;0.11195999999999999;0.04209;;;;0.00484;0.038090000000000006;0.00636;;0.0142;0.0012;;;;0.05499;0.0056700000000000006;0.01721;;0.00588;;;;;-18.27066149;17.999997699999994;0.276991218;27.13;0.0036660020000000002;0.001637625;0.004151846;0.004226232;0.054579653;0.092028797;46.930233;56.56203079;21.73480988;-0.9932568492674143;-0.11593459959550066;0.313506258093382;-0.9495861341322785;24;9;2003
combined_station_4424;;0.8320200000000001;0.8969;0.84024;0.8912100000000001;0.22666999999999998;0.0114;0.0421;;;0.04822;0.05037;0.04894;0.05321;0.00967;0.0;0.0;;;;;;;0.0937;0.00191;0.00177;;;0.04979;0.05324;0.05219;0.05932000000000001;0.03664666666666667;0.00103;0.0007099999999999999;;;;;;;0.009199999999999998;0.00103;0.0;;;0.05315;0.05315;0.05006;0.05564;0.009243333333333334;0.00022;0.00027;;-18.18732816;47.37499864;;;;;;;;;;;;-0.9951053111006974;-0.09882013873287211;0.3121248099926164;-0.9500411059459865;24;9;1996
combined_station_4425;;;0.031830000000000004;0.0;0.04474;0.07061;0.10479000000000001;0.17021333333333333;0.0;;;0.01183;;0.016739999999999998;0.028610000000000003;0.04779;0.08054666666666667;;;;0.01028;;0.01316;0.023215;0.040130000000000006;0.06297000000000001;;;;0.0;;0.0;0.0;0.0;0.0;;;;0.0;;0.0;0.0;0.0;0.0;;;;0.063;;0.047200000000000006;0.06387000000000001;0.04573;0.03614333333333333;;-18.14566149;-13.16666997;0.03423992;25.42;0.007054165;0.001430418;0.011997411999999999;0.016049431;0.025937687;0.042341834;43.62238693;121.847908;47.72175598;0.7638886127905428;-0.6453481132295501;0.3114338380760092;-0.9502678382967857;12;5;1999
combined_station_443;0.141;0.14400000000000002;;0.15766666666666665;0.20866666666666667;0.3326666666666667;0.3218888888888889;0.14533333333333331;0.02266666666666667;;;;;;;;;;0.036500000000000005;0.04;;0.04833333333333334;0.05933333333333333;0.1035;0.10355555555555557;0.050888888888888886;0.015333333333333338;0.0085;0.02;;0.008666666666666668;0.011333333333333334;0.018333333333333337;0.013888888888888888;0.006555555555555555;0.0013333333333333333;0.0065;0.005;;0.005666666666666667;0.006333333333333334;0.008333333333333333;0.003666666666666667;0.0005555555555555557;0.0;0.0865;0.078;;0.08700000000000001;0.08766666666666667;0.07483333333333335;0.04255555555555556;0.010222222222222223;0.0;-139.9789987;-2.88e-06;;;;;;;;;;;;0.9999166586547379;-0.012910296075009042;0.6430683538337846;0.7658087831159333;1;4;1992
combined_station_4433;0.99153053;;;1.1167571000000005;1.2343977;0.8740533366666666;0.201103195;0.02811691;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;0.21935487;0.05848002450000001;0.006981462;;0.1718289;;;0.1880809;0.207629;0.14434539999999998;0.035836680499999995;0.004048565;;0.027439090000000003;;;0.0266256;0.02533731;0.009888643333333334;0.0;0.0;;0.058473335999999994;;;0.05078698;0.04973204899999999;0.03118697366666667;0.013440475;0.00329946;;-18.02066148;39.49999838;0.609577596;10.695;;;;;;;45.59007645;;;0.9999907397361901;0.004303538296244289;0.30935993557806246;-0.9509450195774396;1;4;2001
combined_station_4434;0.3476741;;;0.38266236;;0.3859368533333333;0.27028269;0.17179095;0.06515910999999999;0.012024387;;;0.014478601;;0.015260027333333334;0.0109690465;0.006784708;0.00259953;0.10089839;;;0.11910793999999998;;0.11813496333333333;0.07591092;0.04502913;0.01419486;0.01756481;;;0.02233161;;0.021087933333333336;0.01498611;0.008853004;0.0046604770000000005;0.0;;;0.0;;0.002787468333333334;0.0;0.0;0.0;0.033011253000000004;;;0.035232953000000004;;0.03538609166666667;0.026194531;0.019960606;0.008567774;-18.02066148;39.95833173;0.42766633600000004;12.61;;;;;;;24.17740536;;;0.687052767223667;0.7266075247685656;0.30935993557806246;-0.9509450195774396;13;2;2001
combined_station_4435;0.049729640000000006;;;0.05446015;0.09265061;0.20723283666666667;0.242030495;;;0.01842256;;;0.017082049999999998;0.02695948;0.05908207666666668;0.08123709;;;0.004841372;;;0.006897188000000001;0.023545605;0.06899498066666666;0.06625415500000001;;;0.0;;;0.003401682;0.0024164060000000003;0.0057116556666666676;0.008339077;;;0.0;;;0.0;0.0;0.0;0.0;;;0.03560859;;;0.033906030000000004;0.04211961;0.05020434666666667;0.023195935;;;-18.02066148;39.9999984;0.140499627;18.72;;;;;;;46.64519882;;;-0.888057322629493;-0.4597327394521046;0.30935993557806246;-0.9509450195774396;3;9;2001
combined_station_4436;0.07306765;;;0.07895526;0.1314765;0.39510442;0.186665585;;;0.01648902;;;0.02303496;0.04264774;0.10065625666666668;0.06271087;;;0.01236998;;;0.01358542;0.03494822;0.15204453000000004;0.044310455;;;0.0070818869999999985;;;0.004724444999999999;0.0033141230000000004;0.01322996933333333;0.007111548499999999;;;0.0;;;0.0;0.0;0.0076966499999999985;0.0;;;0.039425685;;;0.047824086;0.057922642;0.07433943833333333;0.015785649;;;-18.02066148;40.58333175;;15.63666667;;;;;;;39.44758797;;;-0.8800122039735356;-0.4749510720670502;0.30935993557806246;-0.9509450195774396;2;9;2001
combined_station_444;0.208;;;0.207;0.243;0.3455;0.19433333333333333;0.02033333333333333;;;;;;;;;;;0.052000000000000005;;;0.053;0.062;0.096;0.054999999999999986;0.006333333333333333;;0.017;;;0.017;0.019;0.03;0.01966666666666667;0.0023333333333333327;;0.008;;;0.003;0.011;0.006999999999999999;0.005;0.0;;0.08199999999999999;;;0.067;0.078;0.0555;0.012333333333333337;0.0006666666666666666;;-139.9789987;-2.88e-06;;;;;;;;;;;;-0.9992500112396835;0.03872228089217399;0.6430683538337846;0.7658087831159333;2;10;1992
combined_station_4440;;;0.7593501;0.7571154999999999;0.5322779000000001;0.6915334725;0.677986045;;;;;0.0;0.0;0.0;0.0;0.0;;;;;0.25728829999999997;0.2649556;0.13980969999999998;0.23271405000000006;0.24377395;;;;;0.1155993;0.1154859;0.07172706;0.1041248725;0.10477087;;;;;0.026363390000000004;0.02542907;0.02036873;0.024257942500000004;0.0233689;;;;;0.03690194;0.03894065;0.02874693;0.037917985;0.04363876;;;-18.02066148;42.04166513;0.39402803799999997;13.34;0.004652768;0.0026802909999999996;0.005335803;0.005683863000000001;0.06384287;0.103343859;29.859097;49.09620285;19.3539505;0.9999166586547379;-0.012910296075009042;0.30935993557806246;-0.9509450195774396;2;4;2001
combined_station_4441;;0.6945918000000001;;0.51788941;0.5112811599999999;0.31256660666666664;0.19715521;0.04957744;;;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.21651985;;0.11689352;0.13616318000000002;0.062132146666666666;0.0416264;0.01453081;;;0.043704320000000005;;0.0226361;0.027093870000000003;0.014258583333333331;0.010987835;0.0052890160000000006;;;0.01359069;;0.0;0.0;0.0;0.0;0.0;;;0.073816485;;0.040677161;0.041037713;0.02369695866666667;0.0173527245;0.007455872;;-18.02066148;42.49999848;;9.52;;;;;;;14.97015572;;;0.699458327051647;0.7146733860429609;0.30935993557806246;-0.9509450195774396;14;2;2001
combined_station_4442;;0.14065839;;0.39533617;0.40852289;0.3345283000000001;0.017739179999999997;;;;0.03533222999999998;;0.05526978;0.05218018;0.032851420000000006;0.0;;;;0.026455277000000003;;0.10017704599999999;0.096780952;0.09231214266666668;0.004910585;;;;0.003872524;;0.01539194;0.0141888;0.01647845666666667;0.0;;;;0.0132642;;;;0.0;0.0;;;;0.06130389;;0.06639840300000001;0.051457749;0.026344578333333337;0.0;;;-18.02066148;42.58333182;0.19805859;15.545;;;;;;;38.81468582;;;-0.8717063187093217;-0.4900286664290594;0.30935993557806246;-0.9509450195774396;1;9;2001
