combined_station;total_chla_5.0;total_chla_8.35;total_chla_13.92;total_chla_23.23;total_chla_38.75;total_chla_64.63;total_chla_107.81;total_chla_179.85;total_chla_300.0;DVchla_5.0;DVchla_8.35;DVchla_13.92;DVchla_23.23;DVchla_38.75;DVchla_64.63;DVchla_107.81;DVchla_179.85;DVchla_300.0;X19hex_5.0;X19hex_8.35;X19hex_13.92;X19hex_23.23;X19hex_38.75;X19hex_64.63;X19hex_107.81;X19hex_179.85;X19hex_300.0;fucox_5.0;fucox_8.35;fucox_13.92;fucox_23.23;fucox_38.75;fucox_64.63;fucox_107.81;fucox_179.85;fucox_300.0;perid_5.0;perid_8.35;perid_13.92;perid_23.23;perid_38.75;perid_64.63;perid_107.81;perid_179.85;perid_300.0;zeax_5.0;zeax_8.35;zeax_13.92;zeax_23.23;zeax_38.75;zeax_64.63;zeax_107.81;zeax_179.85;zeax_300.0;long_sat;lat_sat;chla_sat;sst;RRS490;RRS555;RRS443;RRS412;KD490;KDPAR;PAR;ZEU;ZHL;sin_day;cos_day;sin_long;cos_long;day;month;year
combined_station_4002;;0.16540000000000002;;;;;;;;;0.0654;;;;;;;;;0.0273;;;;;;;;;0.0074;;;;;;;;;0.004;;;;;;;;;;;;;;;;;-21.02066158;14.9999976;;;;;;;;;;;;0.7526668275320085;-0.6584015846980488;0.3587045871012555;-0.9334511338000065;13;5;1997
combined_station_4003;;0.2687;;;;;;;;;0.0687;;;;;;;;;0.0375;;;;;;;;;0.0078;;;;;;;;;0.0031;;;;;;;;;;;;;;;;;-21.02066158;15.20833094;;;;;;;;;;;;0.7526668275320085;-0.6584015846980488;0.3587045871012555;-0.9334511338000065;13;5;1997
combined_station_4004;;0.1863;;;;;;;;;0.0863;;;;;;;;;0.032299999999999995;;;;;;;;;0.006999999999999999;;;;;;;;;0.0029;;;;;;;;;;;;;;;;;-21.02066158;15.33333094;;;;;;;;;;;;0.7526668275320085;-0.6584015846980488;0.3587045871012555;-0.9334511338000065;13;5;1997
combined_station_4005;;0.14400000000000002;;;;;;;;;;;;;;;;;;0.045;;;;;;;;;0.008;;;;;;;;;;;;;;;;;;0.051;;;;;;;;-21.02066158;15.74999762;;20.71;;;;;;;55.03769684;;;0.615284599963328;-0.7883050558305252;0.3587045871012555;-0.9334511338000065;24;5;1999
combined_station_4006;;0.242;;;;;;;;;;;;;;;;;;0.077;;;;;;;;;0.018000000000000002;;;;;;;;;;;;;;;;;;0.046;;;;;;;;-21.02066158;16.12499764;;19.78333333;;;;;;;56.26600266;;;0.615284599963328;-0.7883050558305252;0.3587045871012555;-0.9334511338000065;24;5;1999
combined_station_4008;;0.615;;;;;;;;;;;;;;;;;;0.217;;;;;;;;;0.215;;;;;;;;;0.028;;;;;;;;;;;;;;;;;-21.02066158;17.66666435;;19.44;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3587045871012555;-0.9334511338000065;25;5;1999
combined_station_4009;0.46;;;;;;;;;0.014;;;;;;;;;0.218;;;;;;;;;;;;;;;;;;0.028;;;;;;;;;0.024;;;;;;;;;-21.02066158;19.95833109;0.420724958;20.945;;;;;;;55.01123810000001;;;0.9307239310379793;-0.3657225234972692;0.3587045871012555;-0.9334511338000065;23;4;1998
combined_station_401;;;0.062;0.065;0.08;0.10266666666666667;0.276;0.11900000000000001;;;;;;;;;;;;;0.01;0.009000000000000001;0.013;0.018333333333333337;0.09;0.0444;;;;0.0;0.0;0.003;0.0013333333333333333;0.01575;0.007000000000000001;;;;0.0;0.0;0.0;0.002;0.0045000000000000005;0.0004;;;;0.059;0.062;0.07;0.065;0.05975;0.0046;;-140.0623321;8.999997407999999;;;;;;;;;;;;0.6220467484408675;0.7829801036770629;0.6419538494359543;0.7667432785452769;8;2;1992
combined_station_4010;;0.69;;;;;;;;;;;;;;;;;;0.182;;;;;;;;;0.184;;;;;;;;;0.036000000000000004;;;;;;;;;0.03;;;;;;;;-21.02066158;20.66666445;;18.47666667;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3587045871012555;-0.9334511338000065;25;5;1999
combined_station_4011;;;0.10025;0.0;0.11894;0.37026;0.13372;0.002;;;;0.02525;;0.03194;0.08459333333333334;0.01738666666666666;0.0;;;;0.03643;;0.03643;0.08703999999999999;0.03819333333333333;0.0;;;;0.007559999999999998;;0.0;0.012326666666666666;0.01261333333333333;0.0;;;;0.0;;0.0;0.0;0.0;0.0;;;;0.055;;0.03989;0.05333333333333334;0.007730000000000002;0.0;;-21.02066158;22.91666452;;20.63666667;;;;;;;46.77968216;;;0.5877852522924732;-0.8090169943749473;0.3587045871012555;-0.9334511338000065;26;5;1999
combined_station_4012;;;;0.5695;;;;;;;;;;;;;;;;;;0.11795;;;;;;;;;0.202;;;;;;;;;0.0118;;;;;;;;;;;;;;;-21.02066158;59.41666569;;;;;;;;;;;;0.2967128192734903;-0.9549667548552552;0.3587045871012555;-0.9334511338000065;14;6;1989
combined_station_4013;0.11478;;;0.15930999999999998;;0.33276999999999995;;;;0.033780000000000004;;;0.06131;;0.029769999999999998;;;;0.01291;;;0.02357;;0.06815;;;;0.00659;;;0.00953;;0.04558;;;;0.005849999999999999;;;0.00583;;0.0298;;;;;;;0.01819;;0.0704;;;;-20.97899491;12.49999752;0.26910734199999997;17.735;0.004578926;0.001957101;0.004930854;0.00614695;0.05398697;0.091271795;52.74014155;57.12093353;21.91257477;-0.9951053111006974;-0.09882013873287211;0.3580256674358968;-0.9337117443071393;25;9;2003
combined_station_4014;;0.2197;;;;;;;;;0.0197;;;;;;;;;0.0376;;;;;;;;;0.0071;;;;;;;;;0.004;;;;;;;;;0.0473;;;;;;;;-20.97899491;13.08333087;;;;;;;;;;;;0.7526668275320085;-0.6584015846980488;0.3580256674358968;-0.9337117443071393;13;5;1997
combined_station_4015;;0.3605;;;;;;;;;0.0605;;;;;;;;;0.0579;;;;;;;;;0.0202;;;;;;;;;0.0094;;;;;;;;;;;;;;;;;-20.97899491;13.45833088;;;;;;;;;;;;0.7526668275320085;-0.6584015846980488;0.3580256674358968;-0.9337117443071393;13;5;1997
combined_station_4016;;0.177;;;;;;;;;;;;;;;;;;0.083;;;;;;;;;;;;;;;;;;0.008;;;;;;;;;0.016;;;;;;;;-20.97899491;14.79166426;;21.63666667;;;;;;;55.17001724;;;0.615284599963328;-0.7883050558305252;0.3580256674358968;-0.9337117443071393;24;5;1999
combined_station_4017;;0.263;;;;;;;;;;;;;;;;;;0.128;;;;;;;;;0.016;;;;;;;;;0.018000000000000002;;;;;;;;;0.024;;;;;;;;-20.97899491;15.08333094;;21.41;;;;;;;54.54914474;;;0.615284599963328;-0.7883050558305252;0.3580256674358968;-0.9337117443071393;24;5;1999
combined_station_4018;;0.318;0.326;0.0975;0.43533333333333335;0.2295;0.012;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;0.132;0.14038;0.07793000000000001;0.15673333333333336;0.07483000000000001;0.00455;;;;0.019;0.03832;0.01797;0.07073;0.063525;0.00248;;;;0.016;0.01276;0.0;0.014646666666666662;0.006125;0.0;;;;0.07200000000000001;;0.051920000000000015;0.02424666666666667;0.0;0.0;;;-20.97899491;15.16666427;;21.46333333;;;;;;;54.57381821;;;0.615284599963328;-0.7883050558305252;0.3580256674358968;-0.9337117443071393;24;5;1999
combined_station_4019;;0.149;;;;;;;;;;;;;;;;;;0.051;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0282;;;;;;;;-20.97899491;15.45833095;;20.32666667;;;;;;;55.04130936;;;0.615284599963328;-0.7883050558305252;0.3580256674358968;-0.9337117443071393;24;5;1999
combined_station_402;0.07400000000000001;;;0.083;0.08650000000000001;0.0795;0.2386;0.1252;;;;;;;;;;;0.014;;;0.02;0.0175;0.015;0.07400000000000001;0.0442;;0.003;;;0.001;0.0045000000000000005;0.0045000000000000005;0.011400000000000002;0.004;;0.0;;;0.0;0.0;0.0;0.0042;0.0;;0.061;;;0.071;0.07050000000000001;0.0665;0.0656;0.008799999999999999;;-140.0623321;9.041664076;;;;;;;;;;;;0.6084768701151261;0.7935716089521474;0.6419538494359543;0.7667432785452769;7;2;1992
combined_station_4020;;1.0490000000000002;;;;;;;;;;;;;;;;;;0.049;;;;;;;;;0.304;;;;;;;;;;;;;;;;;;;;;;;;;;-20.97899491;17.29166434;;19.86333333;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3580256674358968;-0.9337117443071393;25;5;1999
combined_station_4021;;0.561;;;;;;;;;;;;;;;;;;0.259;;;;;;;;;0.131;;;;;;;;;0.024;;;;;;;;;0.017;;;;;;;;-20.97899491;18.04166436;;20.44666667;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3580256674358968;-0.9337117443071393;25;5;1999
combined_station_4022;;0.239;;;;;;;;;0.003;;;;;;;;;0.114;;;;;;;;;0.034;;;;;;;;;0.014;;;;;;;;;0.012;;;;;;;;-20.97899491;18.37499771;;19.22333333;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3580256674358968;-0.9337117443071393;25;5;1999
combined_station_4023;;;0.36153;0.10442;0.3565933333333333;0.092;0.0175;0.0;;;;0.07353;0.02242;0.05226;0.0;0.0;;;;;0.1273;0.02387;0.09472333333333334;0.02364;0.002935;;;;;0.055020000000000006;0.0107;0.060283333333333335;0.02918;0.004144999999999999;;;;;0.01842;0.0;0.008176666666666667;0.0;0.0;;;;;;0.03088;0.053185;0.0;0.000705;;;-20.97899491;18.79166439;;18.41333333;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3580256674358968;-0.9337117443071393;25;5;1999
combined_station_4024;;0.411;;;;;;;;;0.025;;;;;;;;;0.163;;;;;;;;;0.051;;;;;;;;;0.015;;;;;;;;;0.039;;;;;;;;-20.97899491;19.2916644;;18.37;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3580256674358968;-0.9337117443071393;25;5;1999
combined_station_4025;;0.457;;;;;;;;;0.02;;;;;;;;;0.16899999999999998;;;;;;;;;0.09;;;;;;;;;0.02;;;;;;;;;0.044;;;;;;;;-20.97899491;19.49999774;;17.08666667;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3580256674358968;-0.9337117443071393;25;5;1999
combined_station_4026;;0.5820000000000001;;;;;;;;;;;;;;;;;;0.221;;;;;;;;;0.171;;;;;;;;;0.027000000000000003;;;;;;;;;0.063;;;;;;;;-20.97899491;19.91666442;;18.81333333;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3580256674358968;-0.9337117443071393;25;5;1999
combined_station_4027;;0.634;;;;;;;;;;;;;;;;;;0.15;;;;;;;;;0.16699999999999998;;;;;;;;;0.034;;;;;;;;;0.017;;;;;;;;-20.97899491;20.29166444;;18.07;;;;;;;;;;0.6016240632249229;-0.7987793728863647;0.3580256674358968;-0.9337117443071393;25;5;1999
combined_station_4028;;0.254;;;;;;;;;0.018000000000000002;;;;;;;;;0.041;;;;;;;;;0.025;;;;;;;;;0.009000000000000001;;;;;;;;;0.02;;;;;;;;-20.97899491;21.04166446;;20.245;;;;;;;58.42767715;;;0.5877852522924732;-0.8090169943749473;0.3580256674358968;-0.9337117443071393;26;5;1999
combined_station_4029;;0.233;;;;;;;;;0.068;;;;;;;;;0.035;;;;;;;;;0.017;;;;;;;;;0.004;;;;;;;;;;;;;;;;;-20.97899491;21.83333115;0.623016;15.58333333;;;;;;;54.69578552;;;0.5877852522924732;-0.8090169943749473;0.3580256674358968;-0.9337117443071393;26;5;1999
combined_station_403;0.104;;;0.103;0.1015;0.11433333333333336;0.2555;0.06899999999999999;;;;;;;;;;;0.014;;;0.015;0.018500000000000003;0.02233333333333333;0.06925;0.0258;;0.002;;;0.003;0.0025;0.002;0.014000000000000002;0.0028;;0.0;;;0.0;0.0;0.0;0.004;0.0;;0.067;;;0.071;0.07700000000000001;0.07800000000000001;0.05825;0.0064;;-140.0623321;11.95833084;;;;;;;;;;;;0.5667017562911175;0.8239230057575543;0.6419538494359543;0.7667432785452769;4;2;1992
combined_station_4030;0.105;;;;0.197;0.36700000000000005;0.193;;;0.04;;;;0.047;0.049;0.061;;;0.025;;;;0.073;0.154;0.093;;;0.004;;;;0.006999999999999999;0.019000000000000003;0.011;;;0.0;;;;0.003;0.006500000000000001;0.0;;;0.043;;;;0.022;0.0115;0.07;;;-20.97899491;21.95833116;0.348444223;21.19666667;;;;;;;50.37578583;;;-0.9886775902323404;-0.15005539834465262;0.3580256674358968;-0.9337117443071393;21;9;2000
combined_station_4031;;0.182;;;;;;;;;0.08;;;;;;;;;0.025;;;;;;;;;0.008;;;;;;;;;0.003;;;;;;;;;;;;;;;;;-20.97899491;22.20833116;0.174628913;17.56666667;;;;;;;57.76512527;;;0.5877852522924732;-0.8090169943749473;0.3580256674358968;-0.9337117443071393;26;5;1999
combined_station_4032;;0.081;;;;;;;;;0.012;;;;;;;;;0.033;;;;;;;;;0.008;;;;;;;;;;;;;;;;;;0.023;;;;;;;;-20.97899491;22.54166451;0.24629262100000002;20.67;0.006146001;0.002152001;0.007088001;0.007568000999999999;0.046519987;0.08114814;59.02755737;65.65684509;24.6462822;0.5877852522924732;-0.8090169943749473;0.3580256674358968;-0.9337117443071393;26;5;1999
combined_station_4033;;0.15289;0.16898;0.14620999999999998;;0.20342;0.2991733333333333;;;;0.05149;0.05838;0.05141;;0.07952000000000001;0.09209;;;;0.02586;0.03194;0.03458;;0.04372;0.06877666666666668;;;;0.01094;0.01006;0.01099;;0.01082;0.006443333333333333;;;;0.00205;0.00238;0.00264;;0.00303;0.008643333333333333;;;;0.06466000000000001;0.06801;0.06717000000000001;;0.07098;0.04082;;;-20.97899491;24.12499789;0.123469364;21.0;0.006166596;0.00192668;0.008325494000000001;0.009393502;0.041532747;0.073642872;48.40664101;73.33585739;27.17510891;-0.9979171608653922;-0.06450844944931713;0.3580256674358968;-0.9337117443071393;27;9;1997
combined_station_4034;;0.07177;0.07440999999999999;0.08906;;0.08444;0.30229;0.17790666666666666;0.0;;0.01587;0.01591;0.01756;;0.01944;;0.07124000000000001;0.0;;0.01806;0.02049;0.0239;;0.02682;0.059170000000000014;0.04585;0.0008900000000000002;;0.00328;0.00285;0.0041;;0.00391;0.007940000000000001;0.00556;0.0;;0.00119;0.00214;0.00157;;0.0019199999999999998;0.01027;0.007803333333333333;0.0;;0.04186;0.04147;0.04357;;0.04206;0.04223;0.02080333333333333;0.0;-20.97899491;29.04166472;0.08941358699999999;23.87666667;0.005920000999999999;0.001318001;0.009440001;0.012582;0.036634847000000005;0.064389145;46.30676079;86.50054169;32.1693325;-0.99665890175417;-0.08167639533042288;0.3580256674358968;-0.9337117443071393;26;9;1997
combined_station_4035;;0.056;;;;;;;;;0.006;;;;;;;;;0.014;;;;;;;;;0.005;;;;;;;;;0.005;;;;;;;;;0.025;;;;;;;;-20.97899491;33.95833154;0.085167736;15.96333333;;;;;;;52.16853523;;;0.5452404385406513;-0.8382797052177741;0.3580256674358968;-0.9337117443071393;29;5;1999
combined_station_4036;;0.1072;;;;;;;;;0.0072;;;;;;;;;0.0128;;;;;;;;;0.0035;;;;;;;;;0.0012;;;;;;;;;0.013;;;;;;;;-20.97899491;35.12499824;;;;;;;;;;;;0.6807734094770165;-0.7324940716135786;0.3580256674358968;-0.9337117443071393;19;5;1997
combined_station_4037;;;;0.5621;;0.1936;0.0435;;0.0365;;;;;;;;;;;;;0.16111;;0.03725;0.0069900000000000006;;0.013009999999999999;;;;0.15924000000000002;;0.073;0.023;;0.023;;;;0.01436;;;0.0024;;;;;;;;;;;;-20.97899491;59.83333237;;;;;;;;;;;;0.2636654927280075;-0.9646141756912434;0.3580256674358968;-0.9337117443071393;16;6;1989
combined_station_4038;;;;0.032380000000000006;0.03463;0.026160000000000003;;0.1242;0.00513;;;;0.0073799999999999985;0.00863;0.01016;;0.046200000000000005;0.00113;;;;0.006370000000000001;0.00707;0.009000000000000001;;0.03475;0.00127;;;;0.0019;0.0016600000000000002;0.00168;;0.004370000000000001;0.00025;;;;0.00131;0.00093;0.00111;;0.0017399999999999998;0.0;;;;0.026010000000000002;0.0217;0.01847;;0.0002;0.03261;-20.93732824;30.74999810000001;0.044225262;20.535;0.006663321999999999;0.001408129;0.010797217;0.013705565;0.027246178;0.04584411;43.24294917;114.6775996;43.76013565;-0.9829265519799822;-0.18399835165767986;0.35734655842875357;-0.933971861021051;20;9;2003
combined_station_4039;;0.038;;;;;;;;;0.009000000000000001;;;;;;;;;0.013;;;;;;;;;;;;;;;;;;;;;;;;;;;0.029;;;;;;;;-20.89566158;-16.50000341;0.060996652;25.26333333;;;;;;;40.87853622;;;0.7748840413670407;-0.6321034111873487;0.35666726060202725;-0.9342314837419287;11;5;1999
combined_station_404;;0.114;;0.116;;0.1605;0.2576666666666667;0.02666666666666667;0.006999999999999999;;;;;;;;;;;0.018000000000000002;;0.02;;0.033;0.07233333333333332;0.015;0.0;;0.002;;0.003;;0.0055;0.018000000000000002;0.0;0.0;;0.0;;0.0;;0.0;0.005666666666666667;0.0;0.0;;0.067;;0.069;;0.07750000000000001;0.033666666666666664;0.002;0.0;-140.0623321;11.999997500000001;;;;;;;;;;;;0.5667017562911175;0.8239230057575543;0.6419538494359543;0.7667432785452769;4;2;1992
combined_station_4040;;0.083;;;;;;;;;0.028;;;;;;;;;0.014;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08199999999999999;;;;;;;;-20.89566158;14.04166424;;22.23666667;;;;;;;55.16637039;;;0.615284599963328;-0.7883050558305252;0.35666726060202725;-0.9342314837419287;24;5;1999
combined_station_4041;;;;0.05923;;0.06373999999999999;;0.19733;;;;;0.007229999999999999;;0.01274;;0.05633;;;;;0.01054;;0.016399999999999998;;0.05731;;;;;0.0033;;0.00404;;0.01083;;;;;0.00156;;0.00229;;0.00355;;;;;0.029210000000000007;;0.02579;;0.04549;;-20.89566158;29.37499806;0.046896439000000005;25.38;0.006321483;0.001326919;0.009864505;0.012538733;0.028063672;0.047900427;49.37427394;110.7026825;41.7765274;-0.9829265519799822;-0.18399835165767986;0.35666726060202725;-0.9342314837419287;20;9;2003
combined_station_4042;;0.10613;;;;0.13997;0.38031;;;;0.03363;;;;0.028610000000000007;0.05077;;;;0.01114;;;;0.02218;0.055595000000000006;;;;0.0;;;;0.01453;0.01067;;;;0.0;;;;0.0;0.0;;;;0.05025;;;;0.06461;0.06398000000000001;;;-20.89566158;33.58333153;;;;;;;;;;;;-0.9999166586547379;-0.012910296075008843;0.35666726060202725;-0.9342314837419287;30;9;1995
combined_station_4043;;0.1182;;;;;;;;;0.0182;;;;;;;;;0.0209;;;;;;;;;0.0037;;;;;;;;;0.0015;;;;;;;;;0.0183;;;;;;;;-20.89566158;35.87499827;;;;;;;;;;;;0.6807734094770165;-0.7324940716135786;0.35666726060202725;-0.9342314837419287;19;5;1997
combined_station_4044;;0.18006;0.26649;0.34071;0.7080599999999999;0.7521950000000001;0.30858;0.0079;0.0;;0.05286;0.09039;0.11511;;0.05779;;0.0;0.0;;0.23531;0.0454;0.07293000000000001;0.19651;0.13068000000000002;0.04427;0.0035299999999999997;0.0;;0.005059999999999999;0.00891;0.01086;0.02147;0.040335;0.00792;0.001;0.0;;0.0024500000000000004;0.00447;0.008490000000000001;0.02256;0.00488;0.0059700000000000005;0.0;0.0;;;;;;0.02056;;0.00131;0.0;-20.85399491;10.91666414;0.205910444;25.215;0.005452375;0.002142181;0.006570953;0.00817134;0.043902684;0.077309951;52.35087585;69.41074371;25.86991882;-0.9999166586547379;-0.012910296075008843;0.3559877739889015;-0.9344906124570898;30;9;1997
combined_station_4045;;0.0873;;;;;;;;;0.0203;;;;;;;;;0.0129;;;;;;;;;0.00304;;;;;;;;;0.0;;;;;;;;;0.02569;;;;;;;;-20.85399491;36.20833161;;;;;;;;;;;;0.6807734094770165;-0.7324940716135786;0.3559877739889015;-0.9344906124570898;19;5;1997
combined_station_4046;;0.083;;;;;;;;;0.028;;;;;;;;;0.015;;;;;;;;;;;;;;;;;;;;;;;;;;;0.045;;;;;;;;-20.81232824;13.66666422;;21.92666667;;;;;;;52.49349213;;;0.615284599963328;-0.7883050558305252;0.3553080991117303;-0.9347492469671259;24;5;1999
combined_station_4047;;;;0.04881;0.04306;0.060979999999999986;0.13437000000000002;0.03027;;;;;0.01181;0.01106;0.01998;0.03837;0.00527;;;;;0.01128;0.0095;0.0111;0.03275;0.01104;;;;;0.00316;0.00236;0.00315;0.0057;0.0017;;;;;0.0018;0.00139;0.00179;0.00135;0.00011;;;;;0.03592;0.04765;0.01407;0.00148;0.04409;;-20.81232824;26.16666462;0.09159282199999999;24.93;0.0074100009999999985;0.001978001;0.011478001000000002;0.014011998999999999;0.033685278;0.060020197;45.79817454;90.65586853;33.32211685;-0.9859481499638303;-0.1670516255021195;0.3553080991117303;-0.9347492469671259;21;9;2003
combined_station_4048;;0.1089;;;;;;;;;0.0089;;;;;;;;;0.0233;;;;;;;;;0.0048;;;;;;;;;0.0024;;;;;;;;;0.019;;;;;;;;-20.81232824;35.58333159;;;;;;;;;;;;0.6807734094770165;-0.7324940716135786;0.3553080991117303;-0.9347492469671259;19;5;1997
combined_station_4049;;;0.044265;0.045630000000000004;0.05589500000000001;0.2155;0.3095;0.08247;;;;0.0075650000000000005;0.00663;0.008195000000000001;0.043900000000000015;0.0734;0.0069700000000000005;;;;0.01143;0.01168;0.01659;0.08967;0.14387;0.02527;;;;0.00289;0.00302;0.0039900000000000005;0.012315000000000001;0.01753;0.00628;;;;0.00183;0.0022;0.002795;0.0070950000000000015;0.00898;0.00103;;;;0.02696;0.02432;0.055090000000000014;0.044835;0.00303;0.02116;;-20.81232824;36.749998299999994;0.062919885;19.96;0.006474203;0.0014514220000000002;0.00916484;0.010720977;0.029245401;0.050686453;48.97878265;105.6510849;39.45827484;0.36171373072976765;-0.9322892131745133;0.3553080991117303;-0.9347492469671259;10;6;2003
combined_station_405;;;0.055;;0.054499999999999986;0.09833333333333334;0.2815;0.1996;;;;;;;;;;;;;0.011;;0.012;0.02066666666666667;0.0855;0.0558;;;;0.003;;0.003;0.0030000000000000005;0.0075000000000000015;0.009000000000000001;;;;0.0;;0.0;0.0026666666666666666;0.00525;0.0038;;;;0.064;;0.065;0.08233333333333333;0.07475;0.0242;;-140.0623321;11.999997500000001;;;;;;;;;;;;-0.6420547132365636;-0.7666588193001592;0.6419538494359543;0.7667432785452769;10;8;1992
combined_station_4050;;0.25380602;;0.25272409;;0.18838014;0.12495291;0.13689463000000002;0.12550882;;0.005185117;;0.0054282919999999995;;0.0045590395;0.00344241;0.003451033;0.002928718;;0.07252835999999999;;0.07223919999999999;;0.056549439999999986;0.030604135;0.02941938;0.0298953;;0.01234916;;0.01348094;;0.009800007;0.008594075;0.007406967999999998;0.008073607;;0.0;;0.0;;0.0;0.0;0.0;0.0;;0.02008426;;0.02028117;;0.015628694999999998;0.01130336;0.01161486;0.01162906;-20.81232824;42.83333182;0.239505097;9.995;;;;;;;20.40462748;;;0.7236440382959124;0.6901733882429719;0.3553080991117303;-0.9347492469671259;16;2;2001
combined_station_4051;;0.985;;0.997;1.037;0.511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20.81232824;59.49999902;;;;;;;;;;;;0.42500033996955416;-0.9051931898913974;0.3553080991117303;-0.9347492469671259;6;6;1989
combined_station_4052;;1.182;;2.047;0.374;0.134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20.81232824;59.58333236;;;;;;;;;;;;0.42500033996955416;-0.9051931898913974;0.3553080991117303;-0.9347492469671259;6;6;1989
combined_station_4053;;;0.04949;0.0;0.04854;0.06641;0.24631500000000006;0.093175;0.0;;;0.00949;;0.00954;0.01241;0.044815;0.018175;;;;0.0129;;0.013330000000000002;0.01881;0.1240825;0.03272;;;;0.0034200000000000003;;0.00351;0.0069299999999999995;0.0188975;0.009515;;;;0.0;;0.0;0.0;0.0019425;0.0;;;;0.03;;0.02895;0.03272;0.027605;0.007165;;-20.77066157;34.37499822;0.0991823;19.42;;;;;;;56.73977852;;;0.5452404385406513;-0.8382797052177741;0.35462823632996104;-0.9350073871352576;29;5;1999
combined_station_4054;0.5760000000000001;;0.862;0.7455;1.062;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20.77066157;59.54166569;;;;;;;;;;;;0.42500033996955416;-0.9051931898913974;0.35462823632996104;-0.9350073871352576;6;6;1989
combined_station_4055;;;;0.05869;;0.07447999999999999;0.16781;;;;;;0.01569;;0.021480000000000003;0.046810000000000004;;;;;;0.01335;;0.01521;0.03682;;;;;;0.00615;;0.0039;0.00735;;;;;;0.00222;;0.00282;0.0034700000000000004;;;;;;0.05015;;0.01839;0.01463;;;-20.7289949;25.08333126;0.06652034799999999;22.155;;;;;;;48.06714249;;;-0.9859481499638303;-0.1670516255021195;0.3539481860031374;-0.935265032824968;21;9;2003
combined_station_4056;;0.111;;;;;;;;;0.011;;;;;;;;;0.026;;;;;;;;;0.0037;;;;;;;;;0.0011;;;;;;;;;0.0207;;;;;;;;-20.7289949;36.54166496;;;;;;;;;;;;0.6807734094770165;-0.7324940716135786;0.3539481860031374;-0.935265032824968;19;5;1997
combined_station_4057;;0.16899999999999998;;;;;;;;;0.056;;;;;;;;;0.05;;;;;;;;;0.004;;;;;;;;;;;;;;;;;;;;;;;;;;-20.68732824;13.29166421;;22.57;;;;;;;53.76206970000001;;;0.6287628145958347;-0.7775971469736267;0.35326794865418437;-0.9355221838383442;23;5;1999
combined_station_4058;;0.052000000000000005;;;;;;;;;0.011;;;;;;;;;0.016;;;;;;;;;0.002;;;;;;;;;;;;;;;;;;0.02789;;;;;;;;-20.68732824;34.54166489;0.11194446300000001;19.22;;;;;;;58.12997437;;;0.5452404385406513;-0.8382797052177741;0.35326794865418437;-0.9355221838383442;29;5;1999
combined_station_4059;0.61342528;;;1.0205285;;0.599177325;0.122843;;;0.03190518;;;0.04576527;;0.027052725;0.0;;;0.14894562;;;0.2537126;;0.10596485;0.03778231;;;0.15286970000000005;;;0.2830394;;0.195080455;0.020815675;;;0.03700745999999999;;;0.03332423;;0.0052292;0.0;;;0.069087192;;;0.050008596;;0.026507852000000002;0.009774648;;;-20.68732824;38.99999837;0.412295714;13.4;0.0049902720000000005;0.002448258;0.004980874000000001;0.004924513;0.064809971;0.104435973;46.44420751;48.53091431;19.17041969;0.9829265519799822;-0.18399835165768005;0.35326794865418437;-0.9355221838383442;12;4;2001
combined_station_406;0.162;;0.165;0.17;0.168;0.16899999999999998;0.2245;0.16740000000000005;;;;;;;;;;;0.047;;0.047;0.048;0.05;0.04866666666666666;0.06325;0.049;;0.005;;0.006;0.004;0.006999999999999999;0.006666666666666667;0.0032500000000000003;0.001;;0.005;;0.003;0.0;0.003;0.004;0.006;0.0;;0.065;;0.067;0.066;0.066;0.06333333333333334;0.045250000000000005;0.021;;-140.0206654;-5.125003044;;;;;;;;;;;;0.8919813464595485;0.45207220393230435;0.6425112715310761;0.7662762334533937;4;3;1992
combined_station_4060;0.20504099;;;0.20654819;0.20939041;0.21162938666666667;0.20843644500000005;0.17480704;;0.01656289;;;0.017101589999999996;0.017072610000000002;0.017185119999999998;0.013770945;0.01382194;;0.07050806;;;0.06726271;0.07025176000000001;0.06968011333333334;0.07293957000000001;0.05760139;;0.01261637;;;0.01334434;0.0130881;0.012339506666666666;0.01334972;0.01064989;;0.0;;;0.0;0.0;0.0;0.0;0.0;;0.04293948;;;0.04226775;0.04147587;0.04028939;0.03461133;0.03237983;;-20.68732824;38.99999837;0.28402251;7.81;;;;;;;26.88160515;;;0.8013610881746766;0.5981809144059164;0.35326794865418437;-0.9355221838383442;23;2;2001
